Data type	Check status	Checked by	Year	Sampling platform (code)	Visit event identifier	Expedition identifier	Station name	Reported station name	ID Location	ID Monitoring station	Project	Orderer	Sampling date	Sampling time (start)	Sampling date (end)	Sampling time (end)	Shark sample id	Sample latitude (DM)	Sample longitude (DM)	Sample latitude (DD)	Sample longitude (DD)	Positioning system (code)	Station water depth	Wind direction (code)	Wind speed (m/s)	Air temperature (C)	Wet-bulb temperature (C)	Air pressure (hpa)	Weather observations (code)	Cloud (code)	Wave observation (code)	Ice (code)	Secchi depth (m)	Q-flag Secchi depth	Additional Sampling	Sampling event comment	Sampling depth (m)	Pressure CTD (dbar)	Q-flag Pressure CTD	Temperature bottle (C)	Q-flag Temperature bottle	Temperature CTD (C)	Q-flag Temperature CTD	Salinity bottle (o/oo psu)	Q-flag Salinity bottle	Salinity CTD (o/oo psu)	Q-flag Salinity CTD	Conductivity_25 bottle (mS/m)	Q-flag Conductivity_25 bottle	Conductivity CTD (mS/m)	Q-flag Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	Q-flag Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	Q-flag Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	Q-flag Hydrogen sulphide H2S	pH	Q-flag pH	pH Laboratory	Q-flag pH Laboratory	Temperature pH Laboratory (C)	Q-flag Temperature pH Laboratory	Alkalinity (mmol/kg)	Q-flag Alkalinity	Alkalinity_2 (mmol/l)	Q-flag Alkalinity_2	Phosphate PO4-P (umol/l)	Q-flag Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	Q-flag Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	Q-flag Nitrite NO2-N	Nitrate NO3-N (umol/l)	Q-flag Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	Q-flag Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	Q-flag Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	Q-flag Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	Q-flag Humus	Chlorophyll-a bottle (ug/l)	Q-flag Chlorophyll-a bottle	Dissolved organic carbon DOC (umol/l)	Q-flag Dissolved organic carbon DOC	Particulate organic carbon POC (umol/l)	Q-flag Particulate organic carbon POC	Total organic carbon TOC (mg/l)	Q-flag Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	Q-flag Particulate organic nitrogen PON	Current direction (deca degrees)	Q-flag Current direction	Current velocity (cm/s)	Q-flag Current velocity	Lignin (mg/l)	Q-flag Lignin	Yellow substance (1/l)	Q-flag Yellow substance	Aluminium (ug/l)	Q-flag Aluminium	Urea (umol/l)	Q-flag Urea	Coloured dissolved organic matter CDOM (1/m)	Q-flag Coloured dissolved organic matter CDOM	Sample comment	Water category	Water district	Sea area name	Sea area code	Water type area	Sea basin	HELCOM/OSPAR area	Economic zone	County	Municipality	Station ID (VISS)	Reporting institute	Data holding centre	Internet access	Data set name	File name
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+20+20	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	20					14.50				6.91						4.94		5.0										1.710				0.09		0.46		0.02	<	0.10	<	0.10	<	0.21		21.0		12.4		8.3		0.7																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+30+30	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	30					5.02				7.14						7.23		7.3										1.713				0.37		0.72		0.02	<	0.10	<	0.10	<	1.14	E	20.4		16.1		8.3		0.6																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+40+40	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	40					3.21				7.31						7.84		7.9										1.733				0.38		0.72		0.09		0.10	<	0.10	<	0.51		19.8		17.2		8.1		0.3																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+50+50	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	50					3.71				7.40						7.99		8.1										1.720				0.44		0.73		0.08		0.10	<	0.10	<	0.48		19.0		17.6		7.7		0.2	<																								Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+60+60	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	60					3.19				7.46						7.71		7.8										1.720				0.59		0.88			B	0.10	<		B	0.34		17.4		17.9		7.7																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+70+70	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	70					3.72				7.98						4.21		5.1										1.745				1.38		1.82		0.26		0.89		1.15		1.19		20.4		26.9		8.3																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+80+80	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	80					5.40				9.83								0.1		7								1.798				2.65		3.08		0.02	<	0.10	<	0.10	<	1.17		19.1		43.3		8.8																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+90+90	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	90					6.04				10.73						0.10	<	0.1		4	<							1.823				2.85		3.30		0.02	<	0.10	<	0.10	<	0.74		18.4		45.5		8.6																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+95+95	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	95					6.26				11.05						0.10	<	0.1										1.826				2.65		3.09		0.02	<	2.98		2.98		0.29		19.0		45.5		8.4																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+100+100	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	100					6.38				11.24						0.10		0.1										1.828				2.65		3.08		0.02	<	5.24		5.24		0.20	<	22.0		45.8		8.4																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+105+105	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	105					6.47				11.41						0.14		0.2										1.829				2.65		2.97		0.02	<	5.77		5.77		0.20	<	22.0		46.5		8.4																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+110+110	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	110					6.56				11.52						0.32		0.2										1.826				2.56		2.86		0.02	<	7.39		7.39		0.20	<	24.0		45.6		8.2																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+115+115	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	115					6.62				11.66						0.31		0.3										1.836				2.52		2.88		0.04		7.64		7.68		0.20	<	24.3		44.9		8.2																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+120+120	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	120					6.60				11.89								0.2																																																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+125+125	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	125					6.59				12.08								0.1																																																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+150+150	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	150					6.80				12.82								0.1		8								1.899				3.65		4.18		0.02	<	0.10	<	0.10	<	2.44		18.5		52.9		8.7																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+175+175	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	175					6.87				13.06								0.1		20								1.913				3.87		4.27		0.02	<	0.10	<	0.10	<	5.07		21.7		56.0		9.0																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+200+200	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	200					6.89				13.18								0.1		26								1.933				4.18		4.63		0.02	<	0.10	<	0.10	<	6.93		23.6		57.9		9.0																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+225+225	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	225					6.90				13.26								0.1		79								1.995				5.26		5.66			B	0.10	<		B	24.77		36.9		68.0		9.4																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	26DA	0960	09	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-09-04	16:40			SHARK-HYD+2018+26DA+0960+234+234	57 18.72	20 04.62	57.31197	20.07693		236	01	8	18.4		1018	2	7	3	0				NO WATER AT 125M AND 120M.	234					6.90				13.28								0.1		79								1.979				5.27		5.64			B	0.10	<		B	20.80		36.7		67.6		9.5																											Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	34EB	0046	2	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-05-30	15:40			SHARK-HYD+2018+34EB+0046+0+0	57 18.74	20 04.58	57.31238	20.07627		233	03	9	24.6		1022	1	1	3	0					0					15.12				7.28						8.41		8.0				8.70		8.588		24.7		1.748				0.08		0.53		0.02	<	0.10	<	0.10	<	0.20	<	21.3		16.4		8.0		1.2																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	34EB	0046	2	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-05-30	15:40			SHARK-HYD+2018+34EB+0046+5+5	57 18.74	20 04.58	57.31238	20.07627		233	03	9	24.6		1022	1	1	3	0					5					15.13				7.27						8.46		8.1				8.71		8.595		24.8		1.750				0.07		0.60		0.02	<	0.10	<	0.10	<	0.20	<	20.2		16.4		7.9		1.2																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	34EB	0046	2	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-05-30	15:40			SHARK-HYD+2018+34EB+0046+10+10	57 18.74	20 04.58	57.31238	20.07627		233	03	9	24.6		1022	1	1	3	0					10			13.68		12.94				7.24						8.78		8.8				8.75		8.615		24.7		1.751				0.07		0.63		0.02	<	0.10	<	0.10	<	0.20	<	20.4		16.5		8.6		1.5																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2018	34EB	0046	2	BY15 GOTLANDSDJ	BY15 GOTLANDSDJ	00135404	00263730	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut	2018-05-30	15:40			SHARK-HYD+2018+34EB+0046+15+15	57 18.74	20 04.58	57.31238	20.07627		233	03	9	24.6		1022	1	1	3	0					15					7.27				7.28						9.31		9.0				8.68		8.477		24.8		1.720				0.08		0.72		0.02	<	0.10	<	0.10	<	0.20	<	22.4		16.8		7.8		3.7																									Utsjövatten	Övriga områden utanför Sverige	Del av Ö Gotlandshavets utsjövatten			09 - Östra Gotlandshavet	HELCOM				SE636437-175555	Sveriges meteorologiska och hydrologiska institut	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2018_BAS_SMHI	SHARK_PhysicalChemical_2018_BAS_SMHI_version_2021-10-18.zip
